,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
277,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",0.772,0.767,0,-4.792,1,0.0381,0.138,0.0,0.557,0.866,122.024,audio_features,2vPrBucKCfKmafHhSfJ2pt,spotify:track:2vPrBucKCfKmafHhSfJ2pt,https://api.spotify.com/v1/tracks/2vPrBucKCfKmafHhSfJ2pt,https://api.spotify.com/v1/audio-analysis/2vPrBucKCfKmafHhSfJ2pt,216271,4
278,Fireball (feat. John Ryan),0.761,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,audio_features,4Y7XAxTANhu3lmnLAzhWJW,spotify:track:4Y7XAxTANhu3lmnLAzhWJW,https://api.spotify.com/v1/tracks/4Y7XAxTANhu3lmnLAzhWJW,https://api.spotify.com/v1/audio-analysis/4Y7XAxTANhu3lmnLAzhWJW,236200,4
279,Mama (feat. Ellie Goulding),0.737,0.714,1,-6.138,0,0.0367,0.225,3.79e-06,0.267,0.608,102.046,audio_features,3WDIhWoRWVcaHdRwMEHkkS,spotify:track:3WDIhWoRWVcaHdRwMEHkkS,https://api.spotify.com/v1/tracks/3WDIhWoRWVcaHdRwMEHkkS,https://api.spotify.com/v1/audio-analysis/3WDIhWoRWVcaHdRwMEHkkS,189973,4
280,Everybody Wants to Rule the World,0.279,0.604,2,-9.796,1,0.0391,0.0109,3.61e-06,0.0735,0.484,167.766,audio_features,4s7EQ33sLNMyxyegObUu0f,spotify:track:4s7EQ33sLNMyxyegObUu0f,https://api.spotify.com/v1/tracks/4s7EQ33sLNMyxyegObUu0f,https://api.spotify.com/v1/audio-analysis/4s7EQ33sLNMyxyegObUu0f,253647,3
281,No,0.557,0.803,1,-3.599,0,0.213,0.0124,1.61e-06,0.737,0.657,92.134,audio_features,0l0CvurVUrr2w3Jj1hOVFc,spotify:track:0l0CvurVUrr2w3Jj1hOVFc,https://api.spotify.com/v1/tracks/0l0CvurVUrr2w3Jj1hOVFc,https://api.spotify.com/v1/audio-analysis/0l0CvurVUrr2w3Jj1hOVFc,213507,4
282,Anpanman,0.813,0.876,1,-2.92,0,0.0922,0.024,0.0,0.287,0.757,98.989,audio_features,34OSqW5ULWxmCEMjJ1ZgVW,spotify:track:34OSqW5ULWxmCEMjJ1ZgVW,https://api.spotify.com/v1/tracks/34OSqW5ULWxmCEMjJ1ZgVW,https://api.spotify.com/v1/audio-analysis/34OSqW5ULWxmCEMjJ1ZgVW,232966,4
283,El Taxi,0.869,0.691,7,-6.872,1,0.192,0.12,0.0,0.102,0.875,95.019,audio_features,1LbGorB0xOfpiXQJFKB2Nd,spotify:track:1LbGorB0xOfpiXQJFKB2Nd,https://api.spotify.com/v1/tracks/1LbGorB0xOfpiXQJFKB2Nd,https://api.spotify.com/v1/audio-analysis/1LbGorB0xOfpiXQJFKB2Nd,249800,4
284,Dream Daddy: A Dad Dating Skit,0.746,0.477,1,-10.436,1,0.815,0.664,0.0,0.222,0.843,54.193,audio_features,5nhW81G4GLF01FE3iqZbSX,spotify:track:5nhW81G4GLF01FE3iqZbSX,https://api.spotify.com/v1/tracks/5nhW81G4GLF01FE3iqZbSX,https://api.spotify.com/v1/audio-analysis/5nhW81G4GLF01FE3iqZbSX,37534,4
285,X My Mind,0.545,0.632,10,-6.406,0,0.29,0.0411,0.0,0.0976,0.759,191.802,audio_features,1ddGS8LtIw30CEvH6HfyC8,spotify:track:1ddGS8LtIw30CEvH6HfyC8,https://api.spotify.com/v1/tracks/1ddGS8LtIw30CEvH6HfyC8,https://api.spotify.com/v1/audio-analysis/1ddGS8LtIw30CEvH6HfyC8,152372,4
286,Dr. Hill,0.52,0.161,6,-19.859,0,0.0359,0.909,0.879,0.11,0.0363,120.037,audio_features,5ZapQiC0BA0SVs4RR9vSST,spotify:track:5ZapQiC0BA0SVs4RR9vSST,https://api.spotify.com/v1/tracks/5ZapQiC0BA0SVs4RR9vSST,https://api.spotify.com/v1/audio-analysis/5ZapQiC0BA0SVs4RR9vSST,263387,4
287,Senorita,0.701,0.681,9,-6.442,1,0.0466,0.134,0.0,0.064,0.81,122.539,audio_features,3TAhWtQnpoL5Vl9VQPl9fU,spotify:track:3TAhWtQnpoL5Vl9VQPl9fU,https://api.spotify.com/v1/tracks/3TAhWtQnpoL5Vl9VQPl9fU,https://api.spotify.com/v1/audio-analysis/3TAhWtQnpoL5Vl9VQPl9fU,229576,4
288,Moonlight,0.639,0.723,7,-6.462,0,0.0532,0.511,0.0,0.167,0.878,136.872,audio_features,2i2gDpKKWjvnRTOZRhaPh2,spotify:track:2i2gDpKKWjvnRTOZRhaPh2,https://api.spotify.com/v1/tracks/2i2gDpKKWjvnRTOZRhaPh2,https://api.spotify.com/v1/audio-analysis/2i2gDpKKWjvnRTOZRhaPh2,187558,4
289,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",0.773,0.836,9,-2.326,0,0.153,0.283,2.1e-05,0.0828,0.497,112.01,audio_features,7x9nXsowok1JszkVztI5NI,spotify:track:7x9nXsowok1JszkVztI5NI,https://api.spotify.com/v1/tracks/7x9nXsowok1JszkVztI5NI,https://api.spotify.com/v1/audio-analysis/7x9nXsowok1JszkVztI5NI,201271,4
290,Follow You,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,audio_features,7FdUvDkaE24o3FPIWTvzv2,spotify:track:7FdUvDkaE24o3FPIWTvzv2,https://api.spotify.com/v1/tracks/7FdUvDkaE24o3FPIWTvzv2,https://api.spotify.com/v1/audio-analysis/7FdUvDkaE24o3FPIWTvzv2,175644,4
291,Still Got It,0.242,0.335,5,-10.466,1,0.0309,0.703,0.00114,0.249,0.173,90.206,audio_features,6r8Xk7Fldj4GR4r0fVBH42,spotify:track:6r8Xk7Fldj4GR4r0fVBH42,https://api.spotify.com/v1/tracks/6r8Xk7Fldj4GR4r0fVBH42,https://api.spotify.com/v1/audio-analysis/6r8Xk7Fldj4GR4r0fVBH42,208551,4
292,Forbidden Friendship,0.279,0.295,6,-15.135,1,0.035,0.859,0.94,0.547,0.381,129.169,audio_features,0S7XIu0dn63ayGxjefd5It,spotify:track:0S7XIu0dn63ayGxjefd5It,https://api.spotify.com/v1/tracks/0S7XIu0dn63ayGxjefd5It,https://api.spotify.com/v1/audio-analysis/0S7XIu0dn63ayGxjefd5It,251093,4
293,Like Crazy (UK Garage Remix),0.604,0.763,2,-5.22,0,0.0505,0.0899,6.82e-06,0.129,0.198,122.018,audio_features,5tDxLjAnkojfnXnjOk6mvh,spotify:track:5tDxLjAnkojfnXnjOk6mvh,https://api.spotify.com/v1/tracks/5tDxLjAnkojfnXnjOk6mvh,https://api.spotify.com/v1/audio-analysis/5tDxLjAnkojfnXnjOk6mvh,210396,4
294,Black Widow,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,audio_features,7pNC5ZIKtwUK0ReSpM3P9f,spotify:track:7pNC5ZIKtwUK0ReSpM3P9f,https://api.spotify.com/v1/tracks/7pNC5ZIKtwUK0ReSpM3P9f,https://api.spotify.com/v1/audio-analysis/7pNC5ZIKtwUK0ReSpM3P9f,209423,4
295,Vente Pa' Ca (feat. Maluma),0.663,0.92,11,-4.07,0,0.226,0.00431,1.69e-05,0.101,0.533,99.935,audio_features,7DM4BPaS7uofFul3ywMe46,spotify:track:7DM4BPaS7uofFul3ywMe46,https://api.spotify.com/v1/tracks/7DM4BPaS7uofFul3ywMe46,https://api.spotify.com/v1/audio-analysis/7DM4BPaS7uofFul3ywMe46,259196,4
296,Morado,0.881,0.696,11,-3.838,0,0.0797,0.137,4.13e-05,0.0927,0.781,97.002,audio_features,3mQ6SLdxxaL52Yte7KF2Ks,spotify:track:3mQ6SLdxxaL52Yte7KF2Ks,https://api.spotify.com/v1/tracks/3mQ6SLdxxaL52Yte7KF2Ks,https://api.spotify.com/v1/audio-analysis/3mQ6SLdxxaL52Yte7KF2Ks,200667,4
297,Like Crazy,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,audio_features,3Ua0m0YmEjrMi9XErKcNiR,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,https://api.spotify.com/v1/tracks/3Ua0m0YmEjrMi9XErKcNiR,https://api.spotify.com/v1/audio-analysis/3Ua0m0YmEjrMi9XErKcNiR,212241,4
298,In The Wee Small Hours Of The Morning,0.29,0.0874,0,-16.119,1,0.0346,0.856,0.000957,0.109,0.0734,114.997,audio_features,0Hsc0sIaxOxXBZbT3ms2oj,spotify:track:0Hsc0sIaxOxXBZbT3ms2oj,https://api.spotify.com/v1/tracks/0Hsc0sIaxOxXBZbT3ms2oj,https://api.spotify.com/v1/audio-analysis/0Hsc0sIaxOxXBZbT3ms2oj,180933,4
299,POP!,0.795,0.859,2,-2.994,1,0.0542,0.0361,0.0,0.0321,0.356,96.986,audio_features,3lOMJTQTd6J34faYwASc33,spotify:track:3lOMJTQTd6J34faYwASc33,https://api.spotify.com/v1/tracks/3lOMJTQTd6J34faYwASc33,https://api.spotify.com/v1/audio-analysis/3lOMJTQTd6J34faYwASc33,168107,4
300,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version",0.533,0.67,10,-4.274,0,0.275,0.108,0.0,0.0983,0.239,73.753,audio_features,4g1Ant3Me43Cm5Lx91bV8e,spotify:track:4g1Ant3Me43Cm5Lx91bV8e,https://api.spotify.com/v1/tracks/4g1Ant3Me43Cm5Lx91bV8e,https://api.spotify.com/v1/audio-analysis/4g1Ant3Me43Cm5Lx91bV8e,175802,4
301,Miénteme,0.85,0.541,2,-4.522,1,0.0674,0.161,5.01e-06,0.286,0.916,92.003,audio_features,0cOa970mzTWAxKtltpkpLc,spotify:track:0cOa970mzTWAxKtltpkpLc,https://api.spotify.com/v1/tracks/0cOa970mzTWAxKtltpkpLc,https://api.spotify.com/v1/audio-analysis/0cOa970mzTWAxKtltpkpLc,165275,4
302,PARANOIA,0.589,0.908,8,-4.433,1,0.109,0.0151,0.0,0.338,0.501,170.019,audio_features,29WxJqIfDRMo9isV07kbJP,spotify:track:29WxJqIfDRMo9isV07kbJP,https://api.spotify.com/v1/tracks/29WxJqIfDRMo9isV07kbJP,https://api.spotify.com/v1/audio-analysis/29WxJqIfDRMo9isV07kbJP,198817,4
303,"Mon Soleil - from ""Emily in Paris"" Soundtrack",0.643,0.477,8,-8.261,1,0.0536,0.434,0.0,0.0843,0.14,93.003,audio_features,3jJ9djWzDlQnqDd7vTZs9K,spotify:track:3jJ9djWzDlQnqDd7vTZs9K,https://api.spotify.com/v1/tracks/3jJ9djWzDlQnqDd7vTZs9K,https://api.spotify.com/v1/audio-analysis/3jJ9djWzDlQnqDd7vTZs9K,208695,4
304,HOT,0.765,0.777,5,-4.376,0,0.0399,0.0539,2.58e-06,0.338,0.64,111.944,audio_features,6I2tqFhk8tq69iursYxuxd,spotify:track:6I2tqFhk8tq69iursYxuxd,https://api.spotify.com/v1/tracks/6I2tqFhk8tq69iursYxuxd,https://api.spotify.com/v1/audio-analysis/6I2tqFhk8tq69iursYxuxd,197587,4
305,Muévelo,0.594,0.808,7,-2.409,1,0.0489,0.415,1.39e-05,0.565,0.919,188.09,audio_features,4VgYtXCVJ7IbWAZ5ryfvEQ,spotify:track:4VgYtXCVJ7IbWAZ5ryfvEQ,https://api.spotify.com/v1/tracks/4VgYtXCVJ7IbWAZ5ryfvEQ,https://api.spotify.com/v1/audio-analysis/4VgYtXCVJ7IbWAZ5ryfvEQ,194892,4
306,Red Curbs Loop (Stuff I Dream About),0.265,0.665,8,-9.731,1,0.0472,0.107,0.855,0.38,0.188,179.42,audio_features,0AN2xmTFDLOIrFUAwEO8oB,spotify:track:0AN2xmTFDLOIrFUAwEO8oB,https://api.spotify.com/v1/tracks/0AN2xmTFDLOIrFUAwEO8oB,https://api.spotify.com/v1/audio-analysis/0AN2xmTFDLOIrFUAwEO8oB,124144,3
307,BIBI Vengeance,0.442,0.748,11,-4.718,0,0.0895,0.0272,0.000128,0.0642,0.408,99.981,audio_features,0ra3bPUOj2YnY4FJHXtgHZ,spotify:track:0ra3bPUOj2YnY4FJHXtgHZ,https://api.spotify.com/v1/tracks/0ra3bPUOj2YnY4FJHXtgHZ,https://api.spotify.com/v1/audio-analysis/0ra3bPUOj2YnY4FJHXtgHZ,165135,4
308,Con La Brisa - Film Version,0.556,0.211,2,-16.904,0,0.0357,0.548,0.221,0.121,0.136,113.929,audio_features,2vthaS3SkgTfe5vrpVgITG,spotify:track:2vthaS3SkgTfe5vrpVgITG,https://api.spotify.com/v1/tracks/2vthaS3SkgTfe5vrpVgITG,https://api.spotify.com/v1/audio-analysis/2vthaS3SkgTfe5vrpVgITG,160227,4
309,Illegal Weapon 2.0,0.805,0.919,1,-1.294,1,0.0938,0.101,0.00343,0.0598,0.494,94.993,audio_features,5fXslGZPI5Cco6PKHzlSL3,spotify:track:5fXslGZPI5Cco6PKHzlSL3,https://api.spotify.com/v1/tracks/5fXslGZPI5Cco6PKHzlSL3,https://api.spotify.com/v1/audio-analysis/5fXslGZPI5Cco6PKHzlSL3,188606,4
310,Fogo (feat. Julimar Santos),0.748,0.973,5,-2.557,0,0.104,0.0987,0.0301,0.325,0.672,128.059,audio_features,7uKjjI2a4Ia8nHKzgdya1y,spotify:track:7uKjjI2a4Ia8nHKzgdya1y,https://api.spotify.com/v1/tracks/7uKjjI2a4Ia8nHKzgdya1y,https://api.spotify.com/v1/audio-analysis/7uKjjI2a4Ia8nHKzgdya1y,148242,4
311,Love Maze,0.637,0.876,9,-4.652,1,0.0618,0.0483,0.0,0.0728,0.759,149.93,audio_features,4ROdFnoZNn2RTmwct0cVpx,spotify:track:4ROdFnoZNn2RTmwct0cVpx,https://api.spotify.com/v1/tracks/4ROdFnoZNn2RTmwct0cVpx,https://api.spotify.com/v1/audio-analysis/4ROdFnoZNn2RTmwct0cVpx,221529,4
312,BANG BANG BANG,0.69,0.843,1,-2.949,1,0.0534,0.0167,0.0,0.346,0.428,135.01,audio_features,3dI59jLoFMjMAyUAyRZnkE,spotify:track:3dI59jLoFMjMAyUAyRZnkE,https://api.spotify.com/v1/tracks/3dI59jLoFMjMAyUAyRZnkE,https://api.spotify.com/v1/audio-analysis/3dI59jLoFMjMAyUAyRZnkE,220178,4
313,Silly,0.77,0.844,0,-8.608,1,0.0496,0.0829,0.021,0.119,0.428,118.991,audio_features,0Brx9I3vh7Po30gxsTtLz5,spotify:track:0Brx9I3vh7Po30gxsTtLz5,https://api.spotify.com/v1/tracks/0Brx9I3vh7Po30gxsTtLz5,https://api.spotify.com/v1/audio-analysis/0Brx9I3vh7Po30gxsTtLz5,218530,4
314,Wild Flower (with youjeen),0.486,0.766,8,-5.821,1,0.0938,0.0282,0.0,0.123,0.417,154.992,audio_features,1AZjCZSGEjlxUufFQwSszF,spotify:track:1AZjCZSGEjlxUufFQwSszF,https://api.spotify.com/v1/tracks/1AZjCZSGEjlxUufFQwSszF,https://api.spotify.com/v1/audio-analysis/1AZjCZSGEjlxUufFQwSszF,273500,4
315,Nothing Is Lost (You Give Me Strength),0.52,0.693,5,-7.704,1,0.0331,0.0002,2.2e-05,0.122,0.12,126.985,audio_features,1DzJbVkBELu6jDu6q0T0tk,spotify:track:1DzJbVkBELu6jDu6q0T0tk,https://api.spotify.com/v1/tracks/1DzJbVkBELu6jDu6q0T0tk,https://api.spotify.com/v1/audio-analysis/1DzJbVkBELu6jDu6q0T0tk,267505,4
316,One Two Three Four (Get On The Dance Floor),0.721,0.867,6,-5.429,0,0.225,0.0885,0.000119,0.0372,0.87,170.091,audio_features,3XyFQxpSlGowWpZkIn3ISA,spotify:track:3XyFQxpSlGowWpZkIn3ISA,https://api.spotify.com/v1/tracks/3XyFQxpSlGowWpZkIn3ISA,https://api.spotify.com/v1/audio-analysis/3XyFQxpSlGowWpZkIn3ISA,228323,4
317,Perfume,0.718,0.735,8,-1.728,1,0.0377,0.173,0.0,0.142,0.699,105.977,audio_features,0jd4aa9XgV5eom0ez0WBrD,spotify:track:0jd4aa9XgV5eom0ez0WBrD,https://api.spotify.com/v1/tracks/0jd4aa9XgV5eom0ez0WBrD,https://api.spotify.com/v1/audio-analysis/0jd4aa9XgV5eom0ez0WBrD,167627,4
318,As It Was,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4Dvkj6JhhA12EX05fT7y2e,spotify:track:4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e,167303,4
319,Infamous (Shenseea & Myke Towers) - Spider-Verse Remix,0.782,0.73,11,-6.772,1,0.0499,0.000277,0.0537,0.306,0.197,114.97,audio_features,6JIIAbw9L5kmsGqimr9vUj,spotify:track:6JIIAbw9L5kmsGqimr9vUj,https://api.spotify.com/v1/tracks/6JIIAbw9L5kmsGqimr9vUj,https://api.spotify.com/v1/audio-analysis/6JIIAbw9L5kmsGqimr9vUj,133640,4
320,Bom Diggy Diggy,0.782,0.827,11,-4.219,0,0.0627,0.159,0.0,0.226,0.498,104.032,audio_features,6qCNaRRr5xJALfNJvh0NAw,spotify:track:6qCNaRRr5xJALfNJvh0NAw,https://api.spotify.com/v1/tracks/6qCNaRRr5xJALfNJvh0NAw,https://api.spotify.com/v1/audio-analysis/6qCNaRRr5xJALfNJvh0NAw,238530,4
321,Hollywood's Bleeding,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,audio_features,7sWRlDoTDX8geTR8zzr2vt,spotify:track:7sWRlDoTDX8geTR8zzr2vt,https://api.spotify.com/v1/tracks/7sWRlDoTDX8geTR8zzr2vt,https://api.spotify.com/v1/audio-analysis/7sWRlDoTDX8geTR8zzr2vt,156267,4
322,Rush Hour (Feat. j-hope of BTS),0.738,0.714,0,-5.235,1,0.249,0.157,0.0,0.31,0.74,95.035,audio_features,5aucVLKiumD89mxVCB4zvS,spotify:track:5aucVLKiumD89mxVCB4zvS,https://api.spotify.com/v1/tracks/5aucVLKiumD89mxVCB4zvS,https://api.spotify.com/v1/audio-analysis/5aucVLKiumD89mxVCB4zvS,177303,4
323,I Wanna Be Your Lover,0.812,0.506,1,-8.825,0,0.0453,0.0399,0.0847,0.0671,0.727,114.832,audio_features,2XLAzm8bMDSI7MhbRW8nVj,spotify:track:2XLAzm8bMDSI7MhbRW8nVj,https://api.spotify.com/v1/tracks/2XLAzm8bMDSI7MhbRW8nVj,https://api.spotify.com/v1/audio-analysis/2XLAzm8bMDSI7MhbRW8nVj,347667,4
324,We Don't Talk Anymore (feat. Selena Gomez),0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,37FXw5QGFN7uwwsLy8uAc0,spotify:track:37FXw5QGFN7uwwsLy8uAc0,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,https://api.spotify.com/v1/audio-analysis/37FXw5QGFN7uwwsLy8uAc0,217707,4
325,BERMUDA TRIANGLE,0.469,0.819,3,-3.469,0,0.306,0.0592,0.0,0.178,0.334,89.013,audio_features,0hRVm06wtH5HsmPetg1W9t,spotify:track:0hRVm06wtH5HsmPetg1W9t,https://api.spotify.com/v1/tracks/0hRVm06wtH5HsmPetg1W9t,https://api.spotify.com/v1/audio-analysis/0hRVm06wtH5HsmPetg1W9t,207027,4
326,O Sole Mio,0.734,0.823,1,-3.888,0,0.089,0.27,0.0,0.108,0.718,103.991,audio_features,1zZ9IuDffZGH5OoVoUXlHz,spotify:track:1zZ9IuDffZGH5OoVoUXlHz,https://api.spotify.com/v1/tracks/1zZ9IuDffZGH5OoVoUXlHz,https://api.spotify.com/v1/audio-analysis/1zZ9IuDffZGH5OoVoUXlHz,201643,4
327,Bandeya Rey Bandeya,0.445,0.615,0,-7.714,1,0.0852,0.422,0.0,0.116,0.235,123.984,audio_features,69EBg5Kl8SwvDfxFQ1aPNY,spotify:track:69EBg5Kl8SwvDfxFQ1aPNY,https://api.spotify.com/v1/tracks/69EBg5Kl8SwvDfxFQ1aPNY,https://api.spotify.com/v1/audio-analysis/69EBg5Kl8SwvDfxFQ1aPNY,254841,4
328,Scream,0.708,0.556,9,-5.147,1,0.0707,0.00669,0.0,0.0802,0.491,120.016,audio_features,5Bl3qCU4pMp1K4ctnxKKhk,spotify:track:5Bl3qCU4pMp1K4ctnxKKhk,https://api.spotify.com/v1/tracks/5Bl3qCU4pMp1K4ctnxKKhk,https://api.spotify.com/v1/audio-analysis/5Bl3qCU4pMp1K4ctnxKKhk,205906,4
329,Who's In Your Head,0.704,0.778,5,-5.331,1,0.0971,0.00447,0.0,0.0731,0.821,101.025,audio_features,5nhW8I46uDE5sc5ouEbzao,spotify:track:5nhW8I46uDE5sc5ouEbzao,https://api.spotify.com/v1/tracks/5nhW8I46uDE5sc5ouEbzao,https://api.spotify.com/v1/audio-analysis/5nhW8I46uDE5sc5ouEbzao,183537,4
330,Black Dove,0.29,0.784,10,-7.063,0,0.168,0.000763,0.0802,0.0728,0.24,132.874,audio_features,5TT8qwdVdLgVOjYyHDCaJf,spotify:track:5TT8qwdVdLgVOjYyHDCaJf,https://api.spotify.com/v1/tracks/5TT8qwdVdLgVOjYyHDCaJf,https://api.spotify.com/v1/audio-analysis/5TT8qwdVdLgVOjYyHDCaJf,208280,4
331,Crossed,0.691,0.813,11,-6.49,0,0.0778,0.0106,8.15e-06,0.0993,0.582,99.997,audio_features,5GQjbqE2o7GfYUSXYPpNlq,spotify:track:5GQjbqE2o7GfYUSXYPpNlq,https://api.spotify.com/v1/tracks/5GQjbqE2o7GfYUSXYPpNlq,https://api.spotify.com/v1/audio-analysis/5GQjbqE2o7GfYUSXYPpNlq,180500,4
332,Heat Waves,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,audio_features,3USxtqRwSYz57Ewm6wWRMp,spotify:track:3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/tracks/3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/audio-analysis/3USxtqRwSYz57Ewm6wWRMp,238805,4
333,Malang,0.514,0.873,4,-7.76,0,0.139,0.172,0.0,0.482,0.583,173.03,audio_features,65bMbbRjIlGyJBgQRi6Qvv,spotify:track:65bMbbRjIlGyJBgQRi6Qvv,https://api.spotify.com/v1/tracks/65bMbbRjIlGyJBgQRi6Qvv,https://api.spotify.com/v1/audio-analysis/65bMbbRjIlGyJBgQRi6Qvv,273737,4
334,"Morni Banke (From ""Badhaai Ho"")",0.816,0.922,11,-2.963,0,0.149,0.178,0.0,0.373,0.887,95.006,audio_features,2Wu9PNpLUCBl3W1GaPqkhl,spotify:track:2Wu9PNpLUCBl3W1GaPqkhl,https://api.spotify.com/v1/tracks/2Wu9PNpLUCBl3W1GaPqkhl,https://api.spotify.com/v1/audio-analysis/2Wu9PNpLUCBl3W1GaPqkhl,198026,4
335,everythingoes (with Nell),0.47,0.722,5,-5.819,1,0.0303,0.143,2.91e-06,0.128,0.14,92.034,audio_features,0ZUtat3yQpzMRMJ9Qmz5k0,spotify:track:0ZUtat3yQpzMRMJ9Qmz5k0,https://api.spotify.com/v1/tracks/0ZUtat3yQpzMRMJ9Qmz5k0,https://api.spotify.com/v1/audio-analysis/0ZUtat3yQpzMRMJ9Qmz5k0,222494,4
336,Don't Go Insane,0.721,0.481,7,-6.199,0,0.061,0.191,5.85e-06,0.11,0.597,115.007,audio_features,5izX3yhDZHqQFi8p2m6RHi,spotify:track:5izX3yhDZHqQFi8p2m6RHi,https://api.spotify.com/v1/tracks/5izX3yhDZHqQFi8p2m6RHi,https://api.spotify.com/v1/audio-analysis/5izX3yhDZHqQFi8p2m6RHi,204880,4
337,Thumkeshwari,0.757,0.682,7,-5.292,1,0.0553,0.055,0.0,0.0815,0.562,98.977,audio_features,6cI3I2flP8qvnLLgvrXWg0,spotify:track:6cI3I2flP8qvnLLgvrXWg0,https://api.spotify.com/v1/tracks/6cI3I2flP8qvnLLgvrXWg0,https://api.spotify.com/v1/audio-analysis/6cI3I2flP8qvnLLgvrXWg0,163179,4
338,Look Who’s Inside Again,0.643,0.331,2,-9.235,1,0.0387,0.761,0.0,0.373,0.648,160.006,audio_features,0lZZ8pibk6Zu3M9hTthk1a,spotify:track:0lZZ8pibk6Zu3M9hTthk1a,https://api.spotify.com/v1/tracks/0lZZ8pibk6Zu3M9hTthk1a,https://api.spotify.com/v1/audio-analysis/0lZZ8pibk6Zu3M9hTthk1a,83422,3
339,Hometown Smile,0.659,0.696,0,-5.44,0,0.176,0.1,0.0,0.379,0.833,176.054,audio_features,7gimI84M97UuHr5dygvJj5,spotify:track:7gimI84M97UuHr5dygvJj5,https://api.spotify.com/v1/tracks/7gimI84M97UuHr5dygvJj5,https://api.spotify.com/v1/audio-analysis/7gimI84M97UuHr5dygvJj5,214000,4
340,IDOL,0.733,0.855,9,-3.211,1,0.118,0.00481,0.0,0.123,0.42,126.035,audio_features,1e8J3XClxZbFmvIHLI8CE4,spotify:track:1e8J3XClxZbFmvIHLI8CE4,https://api.spotify.com/v1/tracks/1e8J3XClxZbFmvIHLI8CE4,https://api.spotify.com/v1/audio-analysis/1e8J3XClxZbFmvIHLI8CE4,222732,4
341,Double Fifths,0.506,0.944,6,-7.573,1,0.455,0.115,0.61,0.806,0.636,166.896,audio_features,41pBCbqH9J30b81GrKAS2d,spotify:track:41pBCbqH9J30b81GrKAS2d,https://api.spotify.com/v1/tracks/41pBCbqH9J30b81GrKAS2d,https://api.spotify.com/v1/audio-analysis/41pBCbqH9J30b81GrKAS2d,131944,4
342,Speed Drive (From Barbie The Album),0.652,0.879,0,-6.405,1,0.0784,0.00284,0.0896,0.0918,0.789,173.925,audio_features,5VxmI3IdgAxWVvUnJoLuY2,spotify:track:5VxmI3IdgAxWVvUnJoLuY2,https://api.spotify.com/v1/tracks/5VxmI3IdgAxWVvUnJoLuY2,https://api.spotify.com/v1/audio-analysis/5VxmI3IdgAxWVvUnJoLuY2,117810,4
343,One Right Now (with The Weeknd),0.687,0.781,1,-4.806,1,0.053,0.0361,0.0,0.0755,0.688,97.014,audio_features,00Blm7zeNqgYLPtW6zg8cj,spotify:track:00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/tracks/00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/audio-analysis/00Blm7zeNqgYLPtW6zg8cj,193507,4
344,You Can Buy Everything,0.697,0.618,3,-5.355,0,0.0317,0.249,0.0,0.147,0.38,114.065,audio_features,4j87e6euMOfqjz6Ge2eBnh,spotify:track:4j87e6euMOfqjz6Ge2eBnh,https://api.spotify.com/v1/tracks/4j87e6euMOfqjz6Ge2eBnh,https://api.spotify.com/v1/audio-analysis/4j87e6euMOfqjz6Ge2eBnh,180640,4
345,Right Now,0.829,0.857,8,-4.194,0,0.152,0.26,0.0,0.415,0.586,137.979,audio_features,5Ravsw8TmHN5wBiYPPYUFw,spotify:track:5Ravsw8TmHN5wBiYPPYUFw,https://api.spotify.com/v1/tracks/5Ravsw8TmHN5wBiYPPYUFw,https://api.spotify.com/v1/audio-analysis/5Ravsw8TmHN5wBiYPPYUFw,240747,4
